2	2	-0.013363461010158062	144
1	0	-0.010022595757618546	145
1	1	-0.03167635202407837	146
1	1	-0.023757264018058777	147
0	3	-0.017817948013544083	148
0	0	-0.03167635202407837	149
0	3	-0.013363461010158062	150
0	3	-0.010022595757618546	151
0	3	-0.00751694681821391	152
1	3	0.0	153
1	1	-0.017817948013544083	154
1	0	-0.00751694681821391	155
1	0	-0.005637710113660432	156
1	0	-0.004228282585245324	157
2	1	-0.31640625	158
1	0	-0.0031712119389339932	159
2	2	-0.010022595757618546	160
0	3	-0.005637710113660432	161
1	1	-0.013363461010158062	162
1	0	-0.002378408954200495	163
1	1	-0.010022595757618546	164
2	2	-0.00751694681821391	165
1	1	-0.00751694681821391	166
0	0	-0.023757264018058777	167
2	2	-0.005637710113660432	168
2	0	0.005637710113660432	169
2	2	-0.004228282585245324	170
1	3	0.0	171
2	2	-0.0031712119389339932	172
1	0	-0.0017838067156503712	173
0	1	0.013363461010158062	174
1	3	0.0	175
2	2	-0.002378408954200495	176
2	0	0.004228282585245324	177
2	1	-0.2373046875	178
2	2	-0.0017838067156503712	179
0	3	-0.004228282585245324	180
1	0	-0.0013378550367377784	181
2	1	-0.177978515625	182
2	3	-0.017817948013544083	183
2	0	0.0031712119389339932	184
0	0	-0.017817948013544083	185
1	2	0.03167635202407837	186
1	1	-0.005637710113660432	187
0	3	-0.0031712119389339932	188
0	1	0.010022595757618546	189
2	3	-0.013363461010158062	190
0	0	-0.013363461010158062	191
0	0	-0.010022595757618546	192
1	1	-0.004228282585245324	193
1	3	0.0	194
0	0	-0.00751694681821391	195
1	2	0.023757264018058777	196
0	3	-0.002378408954200495	197
2	3	-0.010022595757618546	198
0	0	-0.005637710113660432	199
2	1	-0.13348388671875	200
